id,name,category,value,count,description,is_active,rating
4046,item_46,A,80.3237310323111,818,This is item number 4046 in category A,false,3.3485267133668954
4047,item_47,B,65.57959474748264,951,This is item number 4047 in category B,true,3.465491944902795
4048,item_48,D,6.234438429501788,117,This is item number 4048 in category E,true,2.4592028974476356
4049,item_49,C,15.166601623865027,668,This is item number 4049 in category B,true,2.3519959390068124
4050,item_50,E,17.38946628110689,237,This is item number 4050 in category C,false,3.825644148739909
4051,item_51,C,87.7624254190903,355,This is item number 4051 in category D,false,2.5474943915065307
4052,item_52,A,34.108934196743036,518,This is item number 4052 in category E,false,4.306262383171724
4053,item_53,B,94.50206672811157,592,This is item number 4053 in category A,false,1.3106101972476587
4054,item_54,B,78.76293207523959,353,This is item number 4054 in category C,true,3.966825396425829
4055,item_55,D,28.81555329054911,751,This is item number 4055 in category C,true,4.353406317068181
4056,item_56,A,98.0561040934552,813,This is item number 4056 in category B,false,3.68215206946658
4057,item_57,B,26.371001259025572,456,This is item number 4057 in category A,true,3.4961816270851136
4058,item_58,E,3.074665671984511,310,This is item number 4058 in category C,false,2.048619497603468
4059,item_59,C,22.421388120649,358,This is item number 4059 in category A,true,2.6320755304487724
4060,item_60,D,84.3039864609112,960,This is item number 4060 in category E,false,4.680754102514584
4061,item_61,C,64.4803113706307,659,This is item number 4061 in category E,false,1.4035181722496999
4062,item_62,A,98.37477245307946,916,This is item number 4062 in category D,false,2.7044612036805464
4063,item_63,A,22.01092253631286,872,This is item number 4063 in category A,false,1.0947609635620625
4064,item_64,B,78.36389276503134,94,This is item number 4064 in category B,true,2.5435590749996746
4065,item_65,D,67.61026977441614,744,This is item number 4065 in category D,false,2.1836564226331645
4066,item_66,D,50.381889495865785,720,This is item number 4066 in category A,true,3.5717441097762737
4067,item_67,A,76.90615579292387,400,This is item number 4067 in category B,true,1.5501843275417242
4068,item_68,B,84.20939859274684,213,This is item number 4068 in category B,true,4.225089856716436
4069,item_69,B,83.13415964153567,520,This is item number 4069 in category B,false,3.1115603015712434
4070,item_70,E,81.32536685531522,677,This is item number 4070 in category E,false,2.890464852684124
4071,item_71,C,79.77875375397484,556,This is item number 4071 in category E,true,2.102583691967952
4072,item_72,B,36.54110248269702,763,This is item number 4072 in category C,true,3.2747822490790766
4073,item_73,B,24.09963276105365,800,This is item number 4073 in category D,false,4.785340950014538
4074,item_74,C,99.00888266739786,442,This is item number 4074 in category C,true,4.90756134888851
4075,item_75,D,71.30659262750376,31,This is item number 4075 in category D,true,1.765907489355623
4076,item_76,B,91.58001313207822,582,This is item number 4076 in category C,true,3.077337749625282
4077,item_77,D,0.7508852320535109,84,This is item number 4077 in category C,false,4.168428187239876
4078,item_78,D,13.39676423612779,506,This is item number 4078 in category B,true,2.322361206630648
4079,item_79,C,7.879391383913392,3,This is item number 4079 in category D,false,1.6734038951898946
4080,item_80,C,57.483355972263226,243,This is item number 4080 in category C,false,1.277996977569471
4081,item_81,B,20.75230633934222,13,This is item number 4081 in category A,false,1.7245247641614756
4082,item_82,C,67.60976170591839,358,This is item number 4082 in category D,true,2.564150842769531
4083,item_83,D,76.89722189368015,698,This is item number 4083 in category E,true,1.8549149518498735
4084,item_84,A,12.68554615169738,691,This is item number 4084 in category D,false,4.637699925625399
4085,item_85,A,78.10238400653124,915,This is item number 4085 in category A,true,2.3016873748771025
4086,item_86,B,97.92340317152754,618,This is item number 4086 in category A,true,2.8431826804022484
4087,item_87,E,30.2457303715155,606,This is item number 4087 in category A,false,2.138984048149653
4088,item_88,B,33.258780799231715,313,This is item number 4088 in category E,true,2.224394110215073
4089,item_89,D,70.89101378205541,75,This is item number 4089 in category E,false,2.689822503850252
4090,item_90,D,91.92057370097713,830,This is item number 4090 in category B,false,4.008337165469347
4091,item_91,E,10.729915422919323,394,This is item number 4091 in category D,true,4.849583255124028
4092,item_92,E,79.11955945096709,626,This is item number 4092 in category D,true,3.9813404475728436
4093,item_93,D,52.369354154695635,841,This is item number 4093 in category A,true,1.9057861950035764
4094,item_94,A,75.3633176952637,755,This is item number 4094 in category E,true,1.1813706441499061
4095,item_95,C,30.21644466494793,130,This is item number 4095 in category D,true,4.612953388486032
4096,item_96,C,80.14640722150152,157,This is item number 4096 in category C,false,4.980798444165618
4097,item_97,C,1.4492147223137852,31,This is item number 4097 in category C,true,2.720742714303375
4098,item_98,A,56.81771529367271,709,This is item number 4098 in category E,true,3.335591731769794
4099,item_99,C,17.159649411627353,527,This is item number 4099 in category B,true,3.4375948390069473
4100,item_100,C,71.83093534447819,398,This is item number 4100 in category E,true,4.943047159148202
4101,item_101,E,88.17477246088755,672,This is item number 4101 in category E,true,3.4802065674059817
4102,item_102,E,61.73651739811403,379,This is item number 4102 in category E,true,2.972785157099281
4103,item_103,C,25.343157393718908,865,This is item number 4103 in category B,false,1.902276063503944
4104,item_104,A,54.66114153379695,762,This is item number 4104 in category D,false,1.5114717079055744
4105,item_105,A,52.49446709128489,609,This is item number 4105 in category C,true,3.110762480445571
4106,item_106,C,83.91119412671247,984,This is item number 4106 in category B,true,4.134748777468811
4107,item_107,E,22.894774085554236,523,This is item number 4107 in category D,false,4.185665853507579
4108,item_108,D,69.20069230278712,620,This is item number 4108 in category C,true,3.4699098372187587
4109,item_109,D,64.06460055673614,280,This is item number 4109 in category E,false,2.233286200914019
4110,item_110,A,63.58221119880441,272,This is item number 4110 in category B,false,4.993370048581643
4111,item_111,D,6.743650406518553,802,This is item number 4111 in category C,true,2.970302658190072
4112,item_112,D,0.977019680105351,507,This is item number 4112 in category E,true,1.747760189573174
4113,item_113,B,94.62169659857086,745,This is item number 4113 in category B,false,3.13947863511057
4114,item_114,A,37.59159676575936,227,This is item number 4114 in category B,true,2.028910291375963
4115,item_115,D,11.040315063067851,636,This is item number 4115 in category A,true,3.3733115688555055
4116,item_116,D,19.069389003751468,577,This is item number 4116 in category D,true,3.430719771739775
4117,item_117,B,44.194451593673136,503,This is item number 4117 in category B,true,1.6896666987342992
4118,item_118,A,1.3157731449404686,13,This is item number 4118 in category B,true,2.068036028449779
4119,item_119,D,22.08704609762272,913,This is item number 4119 in category A,false,3.345619515603174
4120,item_120,D,3.257352886005671,808,This is item number 4120 in category A,true,4.164589171793742
4121,item_121,A,76.42618611775302,734,This is item number 4121 in category D,true,1.8506767029770814
4122,item_122,C,73.76981804259974,403,This is item number 4122 in category C,false,1.726533676952645
4123,item_123,A,40.45162926366026,289,This is item number 4123 in category E,true,2.0664927955298436
4124,item_124,D,61.34254340255142,770,This is item number 4124 in category E,false,2.881218357949353
4125,item_125,A,11.65480746043408,315,This is item number 4125 in category D,true,3.8221446101208314
4126,item_126,B,17.164699662551953,859,This is item number 4126 in category A,true,4.1450769535224365
4127,item_127,A,9.444489087884433,43,This is item number 4127 in category B,true,3.508508075161878
4128,item_128,B,46.754854449750546,561,This is item number 4128 in category C,true,2.9780760961234822
4129,item_129,D,62.473439491597325,364,This is item number 4129 in category D,true,4.188859895645634
4130,item_130,C,82.79579602270472,82,This is item number 4130 in category D,false,3.777795256393048
4131,item_131,B,10.021860696343609,380,This is item number 4131 in category E,false,3.4297129323629
4132,item_132,C,17.570123879890033,139,This is item number 4132 in category A,false,3.7693255880555316
4133,item_133,C,84.05619080377616,987,This is item number 4133 in category B,false,3.3402105119176553
4134,item_134,B,75.39692510254973,466,This is item number 4134 in category A,false,2.1744342816765125
4135,item_135,A,24.063237082671098,325,This is item number 4135 in category A,true,2.932391179080251
4136,item_136,E,2.2808130167979,993,This is item number 4136 in category C,false,1.7195958690448965
4137,item_137,A,17.57597047270716,249,This is item number 4137 in category C,false,3.7700809877638286
4138,item_138,D,11.350687089934686,825,This is item number 4138 in category E,false,4.346989182873463
4139,item_139,B,74.73999803102265,298,This is item number 4139 in category C,true,2.8462199486653756
4140,item_140,D,28.596119697102885,305,This is item number 4140 in category E,false,3.6486332906039154
4141,item_141,C,77.5921045248536,112,This is item number 4141 in category D,true,1.4276005252525334
4142,item_142,C,71.88459037494091,816,This is item number 4142 in category C,false,3.986255825297898
4143,item_143,D,33.12770103120144,503,This is item number 4143 in category D,true,4.8767706106269095
4144,item_144,A,6.774272558637174,898,This is item number 4144 in category A,false,1.0031631230787275
4145,item_145,E,57.92385519906885,855,This is item number 4145 in category B,true,3.721977783385187
4146,item_146,E,73.27570924483742,961,This is item number 4146 in category E,true,1.4593995668608613
4147,item_147,B,79.38604856954483,637,This is item number 4147 in category C,false,4.696599687262822
4148,item_148,E,76.29497669199515,431,This is item number 4148 in category A,false,2.7599343342648957
4149,item_149,B,23.745238748470378,113,This is item number 4149 in category D,true,2.5072178593650003
4150,item_150,B,82.15844994051263,235,This is item number 4150 in category B,false,1.09451511401992
4151,item_151,A,8.752602135437481,545,This is item number 4151 in category D,false,3.586964186998866
4152,item_152,A,1.3360851898572057,377,This is item number 4152 in category D,false,1.260876412188126
4153,item_153,A,99.75937476730661,309,This is item number 4153 in category D,false,4.711170205420834
4154,item_154,C,90.80211661028066,565,This is item number 4154 in category A,true,3.545561191144042
4155,item_155,B,12.55344123850609,809,This is item number 4155 in category B,false,2.085802015663495
4156,item_156,E,90.20775627057324,351,This is item number 4156 in category B,false,1.1163553685798129
4157,item_157,C,69.4893799093995,82,This is item number 4157 in category E,true,2.359609343644657
4158,item_158,A,8.192153887034637,414,This is item number 4158 in category E,true,3.6410837112547565
4159,item_159,A,40.52379161404184,459,This is item number 4159 in category B,false,3.074131609072596
4160,item_160,D,7.84364794201492,253,This is item number 4160 in category C,false,2.9241069802393485
4161,item_161,A,37.287793215995755,815,This is item number 4161 in category E,true,1.1122871502696978
4162,item_162,C,79.68449535891668,185,This is item number 4162 in category B,false,4.452981691792849
4163,item_163,B,79.62150878826203,410,This is item number 4163 in category C,false,1.6294420625736574
4164,item_164,E,0.5932118678862119,229,This is item number 4164 in category B,true,1.3986837587597818
4165,item_165,C,1.4894914140587856,407,This is item number 4165 in category C,false,1.73480909798812
4166,item_166,B,55.403191460261624,654,This is item number 4166 in category B,false,4.07877786332412
4167,item_167,A,39.91757098538524,488,This is item number 4167 in category D,true,1.3282378495734362
4168,item_168,D,26.930356517070486,384,This is item number 4168 in category D,false,2.370645748481261
4169,item_169,E,57.445347771878744,258,This is item number 4169 in category A,true,3.302653624640614
4170,item_170,C,57.80378785300939,376,This is item number 4170 in category C,true,3.471861397481077
4171,item_171,C,58.19418321709392,284,This is item number 4171 in category B,false,4.953412070122402
4172,item_172,B,29.425319695503806,357,This is item number 4172 in category A,false,1.2205336460101859
4173,item_173,C,21.37704350826385,900,This is item number 4173 in category E,true,1.5178323665428723
4174,item_174,C,4.735162245223257,480,This is item number 4174 in category C,false,4.054595695669732
4175,item_175,B,94.41622851285274,714,This is item number 4175 in category E,false,2.045709462840976
4176,item_176,E,11.518569600047556,77,This is item number 4176 in category D,true,2.0481502706656256
4177,item_177,B,20.71332163568862,169,This is item number 4177 in category B,true,1.7057168872288582
4178,item_178,C,12.949118493317325,458,This is item number 4178 in category A,true,3.3148497186394117
4179,item_179,C,56.442076369487495,652,This is item number 4179 in category C,false,4.757922533547443
4180,item_180,E,69.18704296980356,23,This is item number 4180 in category A,true,2.7497203007872977
4181,item_181,E,48.03410880535284,984,This is item number 4181 in category C,true,3.147096103192977
4182,item_182,C,51.78718780655258,639,This is item number 4182 in category B,true,1.3244773455617582
4183,item_183,E,8.01610911225742,364,This is item number 4183 in category E,false,3.9682134452121045
4184,item_184,D,90.33496194501541,317,This is item number 4184 in category E,false,2.7362840598094103
4185,item_185,B,26.568904734014254,155,This is item number 4185 in category A,false,3.026807949626038
4186,item_186,B,12.505730613296528,557,This is item number 4186 in category A,true,4.151436896767074
4187,item_187,B,6.928704745345737,214,This is item number 4187 in category A,true,4.217484717220114
4188,item_188,B,22.577709005668765,96,This is item number 4188 in category A,false,1.1439390818301693
4189,item_189,D,86.35595402131587,144,This is item number 4189 in category C,true,4.966934814305159
4190,item_190,D,21.840278079448318,831,This is item number 4190 in category A,false,1.2917677440469957
4191,item_191,D,74.35837272774096,194,This is item number 4191 in category A,true,2.118991625465243
4192,item_192,C,15.948421425383874,743,This is item number 4192 in category D,true,3.2722755496976377
4193,item_193,B,16.99494823493093,361,This is item number 4193 in category C,false,4.500610803121884
4194,item_194,C,87.99496357358233,147,This is item number 4194 in category B,true,1.3820286818718759
4195,item_195,B,2.313936287889018,386,This is item number 4195 in category D,false,1.6137671193872292
4196,item_196,E,88.26942997404754,336,This is item number 4196 in category B,true,4.1601576769751585
4197,item_197,D,76.05802472492297,698,This is item number 4197 in category B,false,3.895403010037381
4198,item_198,C,75.32772158573405,44,This is item number 4198 in category E,true,3.7433644165269175
4199,item_199,B,32.36110368150249,861,This is item number 4199 in category A,true,1.601364491794739
4200,item_200,A,88.32890532306263,185,This is item number 4200 in category C,true,2.3793930983485305
4201,item_201,B,58.603629764787534,890,This is item number 4201 in category D,false,2.8824109208919224
4202,item_202,D,66.60577849005227,236,This is item number 4202 in category D,true,2.867351087510058
4203,item_203,E,43.66711595306625,908,This is item number 4203 in category A,true,1.4917432544025333
4204,item_204,C,50.2904667087366,69,This is item number 4204 in category E,false,1.4554896326389564
4205,item_205,D,22.587117439957026,841,This is item number 4205 in category E,false,2.585678560599291
4206,item_206,A,89.38946770961277,501,This is item number 4206 in category E,false,1.0040752491609153
4207,item_207,A,48.055350340736084,812,This is item number 4207 in category D,true,3.5881317082110393
4208,item_208,A,21.173076197058116,390,This is item number 4208 in category E,true,4.227249209362057
4209,item_209,E,96.47925802139633,169,This is item number 4209 in category B,false,1.7042793571096118
4210,item_210,D,85.29035894092466,282,This is item number 4210 in category A,true,1.1300077440361704
4211,item_211,B,94.71138067751224,618,This is item number 4211 in category A,true,3.2539946043219796
4212,item_212,B,16.71520856822847,517,This is item number 4212 in category B,false,3.5185467080453865
4213,item_213,C,53.892782684995275,892,This is item number 4213 in category C,true,2.1683314819935697
4214,item_214,A,1.0541087597069065,883,This is item number 4214 in category E,true,4.489185843415548
4215,item_215,A,85.9714664495739,53,This is item number 4215 in category A,true,1.3171986544586205
4216,item_216,D,44.539542959050095,359,This is item number 4216 in category A,false,4.028096003432193
4217,item_217,E,52.262494241751945,649,This is item number 4217 in category A,true,3.8885612795811784
4218,item_218,E,47.17208028188302,43,This is item number 4218 in category A,false,2.6899496712566267
4219,item_219,E,4.864735880969196,994,This is item number 4219 in category A,true,2.1482817977557302
4220,item_220,B,77.3525955333029,790,This is item number 4220 in category C,false,3.5574065936270465
4221,item_221,B,84.25004183583945,506,This is item number 4221 in category E,true,1.4941841550693882
4222,item_222,E,0.2609327144401763,327,This is item number 4222 in category C,true,1.6335281284950045
4223,item_223,D,58.08182240744719,573,This is item number 4223 in category A,false,1.843514132913867
4224,item_224,A,66.28990165930504,128,This is item number 4224 in category B,true,3.3572953800681318
4225,item_225,E,10.02664251066413,653,This is item number 4225 in category D,false,3.015442624226337
4226,item_226,D,56.84120682757563,371,This is item number 4226 in category B,false,4.033881451157635
4227,item_227,E,80.9510910880681,433,This is item number 4227 in category C,false,4.143640450147291
4228,item_228,B,85.52699338039027,572,This is item number 4228 in category D,false,3.908009698959529
4229,item_229,A,55.1964609147885,427,This is item number 4229 in category A,true,1.5101108969977122
4230,item_230,C,46.55795668564837,902,This is item number 4230 in category C,false,3.9399377393652206
4231,item_231,C,45.15187627694798,229,This is item number 4231 in category D,true,3.1347961304663983
4232,item_232,B,56.119097709024935,770,This is item number 4232 in category C,true,3.0854355243362415
4233,item_233,B,26.09368683774681,738,This is item number 4233 in category C,false,3.181586345867797
4234,item_234,C,47.34348115569953,648,This is item number 4234 in category A,false,2.625705336933295
4235,item_235,C,46.748986459211025,744,This is item number 4235 in category A,true,3.8022235634737376
4236,item_236,C,17.847091284121607,20,This is item number 4236 in category B,false,2.2125077855897506
4237,item_237,C,39.79566461042611,78,This is item number 4237 in category D,true,1.0751586959623425
4238,item_238,E,75.54399227594735,893,This is item number 4238 in category A,false,3.2085730707996687
4239,item_239,A,92.68212490359717,544,This is item number 4239 in category A,false,4.868082897100324
4240,item_240,E,49.46785863831884,459,This is item number 4240 in category D,true,4.413740747727125
4241,item_241,E,75.77133467774402,315,This is item number 4241 in category C,true,2.358718456749853
4242,item_242,C,18.6387721466721,714,This is item number 4242 in category E,false,3.764818007563305
4243,item_243,D,16.355455165084354,619,This is item number 4243 in category C,false,1.1526366993495385
4244,item_244,C,58.080401248171334,757,This is item number 4244 in category D,false,4.430129336742976
4245,item_245,A,20.469927351889627,229,This is item number 4245 in category C,false,1.9491381737518645
4246,item_246,D,92.32468529010153,323,This is item number 4246 in category B,false,1.379652095182296
4247,item_247,E,20.53638002137297,480,This is item number 4247 in category E,false,1.7959394824902026
4248,item_248,C,45.98064963981254,943,This is item number 4248 in category D,true,2.7169035304609492
4249,item_249,D,99.62597888025114,253,This is item number 4249 in category B,true,4.172811537988875
4250,item_250,B,40.34057663123568,722,This is item number 4250 in category C,false,2.8215811160185162
4251,item_251,E,56.38652616375299,710,This is item number 4251 in category E,true,2.9590892177980823
4252,item_252,A,98.69560561146054,213,This is item number 4252 in category E,false,2.7479244462887595
4253,item_253,D,19.32316267964659,606,This is item number 4253 in category C,true,1.4981695934008967
4254,item_254,D,44.06437127235512,190,This is item number 4254 in category A,false,2.6355469567931418
4255,item_255,B,19.763855556359346,204,This is item number 4255 in category E,false,3.0459588895225664
4256,item_256,E,15.841981629970892,60,This is item number 4256 in category E,true,3.179352333640318
4257,item_257,A,28.890281135813357,251,This is item number 4257 in category E,true,2.367754892015902
4258,item_258,A,3.2933913918239965,725,This is item number 4258 in category E,true,1.9807013096783486
4259,item_259,E,50.7411213859133,735,This is item number 4259 in category A,false,3.3693920971922315
4260,item_260,E,8.485863220976707,223,This is item number 4260 in category B,true,4.889092726422978
4261,item_261,D,42.23141527718948,667,This is item number 4261 in category B,false,4.518363046477013
4262,item_262,D,85.29418129945743,970,This is item number 4262 in category B,true,2.7311466288778368
4263,item_263,B,79.48617673836621,77,This is item number 4263 in category A,true,2.632001338180204
4264,item_264,C,38.24247773238897,599,This is item number 4264 in category E,false,3.040855409917126
4265,item_265,C,80.44139058483037,357,This is item number 4265 in category C,false,1.6413679170564976
4266,item_266,D,15.013666386626124,908,This is item number 4266 in category B,false,2.2970544980290657
4267,item_267,A,62.76189899661703,967,This is item number 4267 in category E,true,4.461053001505345
4268,item_268,A,68.02189756553612,422,This is item number 4268 in category D,true,4.668083800804729
4269,item_269,E,63.17110336662388,485,This is item number 4269 in category A,true,1.5588628703740555
4270,item_270,D,43.71859384340123,187,This is item number 4270 in category C,false,2.3722317048443124
4271,item_271,D,74.27635995174798,38,This is item number 4271 in category E,false,4.562218859734724
4272,item_272,B,69.7033488423034,278,This is item number 4272 in category C,false,1.3865838490761502
4273,item_273,E,97.54516434292984,36,This is item number 4273 in category C,false,2.1381561554033146
4274,item_274,A,5.174978224749227,507,This is item number 4274 in category B,true,2.1256515778394247
4275,item_275,A,3.307352656957674,817,This is item number 4275 in category D,true,2.788863708062932
4276,item_276,B,6.587462957443247,650,This is item number 4276 in category A,false,4.9546592775914355
4277,item_277,B,43.04831095349279,720,This is item number 4277 in category E,false,2.0001546808451973
4278,item_278,D,76.89610502910675,431,This is item number 4278 in category E,true,4.189834415240168
4279,item_279,A,10.113975631801353,282,This is item number 4279 in category C,false,1.4008714948618
4280,item_280,E,48.81621826744072,310,This is item number 4280 in category D,true,2.05939190172653
4281,item_281,D,85.55403190793895,689,This is item number 4281 in category B,true,1.168322699277745
4282,item_282,C,28.921563106369963,478,This is item number 4282 in category A,true,2.7537472399573053
4283,item_283,A,46.59315520699685,198,This is item number 4283 in category E,true,2.638102309824816
4284,item_284,B,41.25117493438233,206,This is item number 4284 in category B,true,3.947884078725106
4285,item_285,C,62.440865549353006,784,This is item number 4285 in category E,true,4.585722154714154
4286,item_286,B,6.838376100843535,298,This is item number 4286 in category C,true,1.5913565676138997
4287,item_287,D,99.65291074362665,659,This is item number 4287 in category A,false,2.1950773293988384
4288,item_288,A,93.7611284290112,516,This is item number 4288 in category A,false,4.661231656602592
4289,item_289,A,8.938541222397367,956,This is item number 4289 in category E,true,1.6500509557694163
4290,item_290,C,31.81313269711543,620,This is item number 4290 in category C,true,1.8458145872383933
4291,item_291,C,67.59719574761091,92,This is item number 4291 in category B,false,4.9738455684289065
4292,item_292,A,85.94257659611098,723,This is item number 4292 in category A,false,4.066335525162669
4293,item_293,E,21.32956283260008,70,This is item number 4293 in category D,false,1.4661275031568626
4294,item_294,A,80.36349947579171,464,This is item number 4294 in category A,true,3.244298704473342
4295,item_295,D,48.69512896278829,14,This is item number 4295 in category E,false,3.785836302361886
4296,item_296,D,1.0018985910269396,76,This is item number 4296 in category C,false,1.991762420671293
4297,item_297,B,58.73828471993529,667,This is item number 4297 in category C,true,2.03981964949554
4298,item_298,A,76.52454155123772,391,This is item number 4298 in category A,false,3.454748845382815
4299,item_299,A,44.54531757133995,491,This is item number 4299 in category E,false,3.3350688122278616
4300,item_300,E,14.478386362194506,439,This is item number 4300 in category E,true,1.8541112485867828
4301,item_301,A,16.315716484553988,203,This is item number 4301 in category D,false,2.51225018554078
4302,item_302,C,38.69027002047122,834,This is item number 4302 in category A,true,4.522153226701164
4303,item_303,A,66.14328577072082,974,This is item number 4303 in category C,false,1.64146537478975
4304,item_304,A,74.68468562084746,174,This is item number 4304 in category E,true,3.8544825751325167
4305,item_305,D,1.8885603707842202,344,This is item number 4305 in category D,false,2.9949220421884046
4306,item_306,D,99.31828748286759,659,This is item number 4306 in category E,false,4.160098524037101
4307,item_307,A,25.817799140677742,228,This is item number 4307 in category C,true,4.900797999565816
4308,item_308,C,98.14354051958011,878,This is item number 4308 in category B,false,4.561832053765688
4309,item_309,D,42.88623568315272,423,This is item number 4309 in category D,false,1.922116467089516
4310,item_310,B,65.98528062999208,174,This is item number 4310 in category E,true,4.960207181453236
4311,item_311,B,10.311940275522957,54,This is item number 4311 in category E,false,4.491794073588114
4312,item_312,E,96.1116448582875,442,This is item number 4312 in category B,false,2.773068026381163
4313,item_313,D,8.384759309979561,936,This is item number 4313 in category E,true,2.720928711030884
4314,item_314,E,87.11577639282967,587,This is item number 4314 in category E,true,1.7081676515513675
4315,item_315,C,52.994825059628106,123,This is item number 4315 in category D,false,2.1121958994721726
4316,item_316,D,92.59247458638526,135,This is item number 4316 in category C,true,3.136049185661747
4317,item_317,E,69.59756849685208,404,This is item number 4317 in category B,false,3.4622166653261544
4318,item_318,C,71.64565506449068,125,This is item number 4318 in category B,false,1.7691355290113049
4319,item_319,D,88.54689906864677,684,This is item number 4319 in category A,true,2.486241365748917
4320,item_320,A,48.78160962939192,438,This is item number 4320 in category C,true,4.425673570146415
4321,item_321,A,73.42377732329781,559,This is item number 4321 in category D,true,4.176900331677452
4322,item_322,E,56.081435423320535,17,This is item number 4322 in category A,true,1.3579189078511953
4323,item_323,C,86.40922729041176,890,This is item number 4323 in category D,true,3.8519509181097327
4324,item_324,E,43.82404792346932,61,This is item number 4324 in category D,true,3.8814315065748226
4325,item_325,D,23.016908346679276,664,This is item number 4325 in category A,true,1.4833056934158715
4326,item_326,D,69.80494177530674,625,This is item number 4326 in category A,true,2.9593511972399362
4327,item_327,A,84.29343825910414,497,This is item number 4327 in category E,false,3.720958386061245
4328,item_328,D,48.78675706194153,594,This is item number 4328 in category C,true,4.045615633565822
4329,item_329,B,76.9020413826692,600,This is item number 4329 in category E,true,3.937771391292271
4330,item_330,C,6.272185246360317,614,This is item number 4330 in category C,true,1.5158246674265876
4331,item_331,B,70.23383846534247,416,This is item number 4331 in category A,true,2.4681635060621
4332,item_332,A,31.103597359501123,330,This is item number 4332 in category E,true,2.9002843345745153
4333,item_333,E,92.61923862408774,515,This is item number 4333 in category A,true,1.7063935313347156
4334,item_334,E,43.923148470210535,400,This is item number 4334 in category D,false,4.021773136376577
4335,item_335,E,85.67783188559122,374,This is item number 4335 in category A,true,4.6873894780474075
4336,item_336,A,51.80580635783476,588,This is item number 4336 in category C,true,1.1479054582380108
4337,item_337,B,44.173675184776485,728,This is item number 4337 in category C,true,2.6420160613069985
4338,item_338,C,92.8160078016039,104,This is item number 4338 in category C,false,4.53030418068839
4339,item_339,D,66.47249847789394,84,This is item number 4339 in category A,true,1.3847609510240235
4340,item_340,E,67.59601230779678,910,This is item number 4340 in category C,true,1.363355306220774
4341,item_341,D,18.078669830873718,423,This is item number 4341 in category E,false,4.170821096834037
4342,item_342,E,65.75402027441805,544,This is item number 4342 in category A,false,1.2173649495018357
4343,item_343,D,49.690326954291145,955,This is item number 4343 in category D,false,4.994282531296596
4344,item_344,E,45.968197610647685,552,This is item number 4344 in category E,false,3.512682839175496
4345,item_345,C,42.093647413207336,948,This is item number 4345 in category E,false,4.4266388198860716
4346,item_346,C,16.727543020295922,96,This is item number 4346 in category C,false,2.3388707469335355
4347,item_347,C,82.25242944234921,906,This is item number 4347 in category D,true,2.0368729645964754
4348,item_348,C,73.78183303938893,824,This is item number 4348 in category C,false,1.957874638222275
4349,item_349,E,97.79893884814851,195,This is item number 4349 in category B,true,2.842086916451182
4350,item_350,C,92.63427180370259,918,This is item number 4350 in category D,false,2.462073346441225
4351,item_351,D,51.20963330578343,81,This is item number 4351 in category D,true,3.8585012034783115
4352,item_352,B,25.5247946983845,679,This is item number 4352 in category B,true,4.392084535065607
4353,item_353,B,83.61724866566189,540,This is item number 4353 in category D,false,1.544297728444433
4354,item_354,E,90.86462797670983,529,This is item number 4354 in category E,false,2.512764425791654
4355,item_355,D,19.953408846856625,180,This is item number 4355 in category B,false,1.6004898649469652
4356,item_356,B,30.671184660536532,630,This is item number 4356 in category E,true,3.005938823648034
4357,item_357,D,7.940838117348514,161,This is item number 4357 in category E,false,2.7645566999355875
4358,item_358,E,74.37835523485354,312,This is item number 4358 in category C,true,3.302743396079353
4359,item_359,B,90.35076043916939,907,This is item number 4359 in category B,true,1.7575637597044595
4360,item_360,C,60.74198153218931,263,This is item number 4360 in category B,true,1.954050610597604
4361,item_361,E,39.92942140744049,747,This is item number 4361 in category B,false,4.164557790690233
4362,item_362,A,53.74312233953702,204,This is item number 4362 in category A,false,2.8936149041039223
4363,item_363,E,89.19226006338312,653,This is item number 4363 in category B,false,2.3269491431495295
4364,item_364,D,36.35442394342023,312,This is item number 4364 in category E,true,2.6592427993126444
4365,item_365,D,79.8501562402941,809,This is item number 4365 in category B,true,4.828039639571722
4366,item_366,E,57.51803609545237,401,This is item number 4366 in category A,true,1.116925205345145
4367,item_367,C,90.19594151014432,908,This is item number 4367 in category D,true,1.4553930535307376
4368,item_368,B,12.204662861274384,730,This is item number 4368 in category D,true,1.1693082337134952
4369,item_369,B,25.132274420749756,881,This is item number 4369 in category D,false,2.5036030143144226
4370,item_370,C,46.24552664020128,708,This is item number 4370 in category A,true,1.6399432546430655
4371,item_371,A,28.33262764598048,414,This is item number 4371 in category E,false,2.1163376890099843
4372,item_372,C,3.7390553278923155,882,This is item number 4372 in category E,true,4.222545198523395
4373,item_373,B,13.111508080483357,442,This is item number 4373 in category A,true,3.4519619993106385
4374,item_374,A,77.31647324269115,921,This is item number 4374 in category B,false,4.640634941076792
4375,item_375,D,53.5144297959923,876,This is item number 4375 in category D,false,4.996931434506163
4376,item_376,A,73.15985128325049,576,This is item number 4376 in category C,false,3.84615986674884
4377,item_377,C,70.75288439516055,655,This is item number 4377 in category B,false,3.030088725231281
4378,item_378,E,96.94035727885478,221,This is item number 4378 in category D,false,4.157412218720672
4379,item_379,C,82.46105032959193,532,This is item number 4379 in category B,true,4.190896602910188
4380,item_380,C,60.508233285602174,820,This is item number 4380 in category D,true,2.9871323353831225
4381,item_381,B,66.94028514739296,205,This is item number 4381 in category B,true,1.9331008070609714
